rmse_raw,mae_raw,r2_raw,bias_raw,nrmse_mean,nrmse_std,nrmse_iqr,nmae_mean,nmae_std,nmae_iqr,fold,model,n_train,n_test
7.696905277059768,5.033338695548132,0.24675051830264716,0.6605042531638087,1.061443848990473,0.8678994652016747,0.99959808792984,0.6941239635881526,0.5675569342219926,0.6536803500711859,1,linear,321.0,96
9.454243532670384,5.849625624345519,0.07753014106372447,-3.6644873745229907,0.9288462208324706,0.9604529446757273,1.020425637633069,0.5747051718820525,0.5942612052184294,0.6313681191954148,2,linear,286.0,131
11.089477997662726,5.8005430358315255,0.040399183124479654,-1.915131319977309,1.7252727269091002,0.9795921686475043,2.672163372930777,0.9024337036506029,0.5123926061263645,1.3977212134533796,3,linear,384.0,33
12.28571622344945,9.515532816071502,-3.672855018558085,7.482337045730543,1.9822871213650342,2.161678750082464,2.1366462997303386,1.5353210029564628,1.6742634055761079,1.654875272360261,4,linear,286.0,131
5.700883049708547,4.411520258255672,0.33705921639923875,-0.7855799212803105,0.7888605832641753,0.8142117559951841,0.5426828224377483,0.6104448054213656,0.6300623297764919,0.41994481278016865,5,linear,391.0,26
10.044578685301769,6.719793087204648,-0.3504116955533132,1.150892814674762,1.2922065461879833,1.162072155915162,1.1679742657327639,0.864482313132851,0.777422795400911,0.7813712892098428,overall,linear,,417
7.373497007598866,4.319402203679196,0.308720664914222,-0.5022922365577955,1.0168441422284504,0.8314320989027174,0.9575970139738786,0.595668354406796,0.4870537868950053,0.5609613251531423,1,random_forest,321.0,96
8.973703188705858,5.366126477294547,0.16892155940551135,-3.500715285071918,0.8816348198455412,0.911635036949814,0.9685594375289647,0.5272030788841192,0.5451427138310869,0.57918256635667,2,random_forest,286.0,131
10.574583540474276,4.888506286715355,0.12744070967834764,-2.8437672034987584,1.6451667593954689,0.9341088214558583,2.5480924193913914,0.760541350419855,0.43182758249394176,1.1779533221000855,3,random_forest,384.0,33
5.576664574879411,4.297694879729348,0.03721260914001501,1.1904921524963052,0.8997888414398272,0.9812173005303081,0.96985470867468,0.6934284543691006,0.7561818559765441,0.7474251964746691,4,random_forest,286.0,131
5.911264673202741,4.676582265634878,0.2872269283874821,-0.7528853102362939,0.8179721733056828,0.8442588889745359,0.5627096309569481,0.647122802131546,0.6679190268169382,0.44517679825177325,5,random_forest,391.0,26
7.655829200412328,4.708717159931527,0.21551036127037915,-1.1133779876703986,0.9849007030773946,0.8857141969786985,0.8902126977223638,0.6057631015539611,0.5447584486189884,0.5475252511548288,overall,random_forest,,417
6.9858851768829835,4.034541570891936,0.379489058363783,-0.7577528407673042,0.9633904256112602,0.7877251688477506,0.9072578151796082,0.5563845701314782,0.45493303420886644,0.5239664377781735,1,xgboost,321.0,96
8.980879910750613,5.402502684549521,0.16759171734074418,-3.8095949284429764,0.8823399075795518,0.9123641173672143,0.9693340432542484,0.5307769134823335,0.5488381586600087,0.5831087624985991,2,xgboost,286.0,131
10.912066625458301,4.874256881424874,0.07085729857044198,-3.260601378585353,1.697671517729342,0.9639204850139653,2.6294136446887473,0.7583244642573573,0.43056885725607386,1.174519730463825,3,xgboost,384.0,33
5.7083074368649545,4.348975355242955,-0.008779057635672771,1.0155726068438466,0.9210292758750213,1.0043799368942377,0.9927491194547745,0.7017025040328945,0.7652046847799889,0.756343540042253,4,xgboost,286.0,131
6.05919691103433,4.72455069578611,0.251105559696862,-1.1095097714204056,0.8384423198429579,0.865386873197842,0.5767917097605264,0.6537604411529784,0.6747699759427518,0.44974304576735935,5,xgboost,391.0,26
7.6499546202491615,4.672538151548921,0.21671383094065333,-1.3793963942287637,0.9841449550086322,0.8850345581158662,0.8895296070057165,0.6011087747841382,0.5405728456596957,0.5433183897149909,overall,xgboost,,417
